record_id,spec_id,entity_id,source,base_title,base_brand,base_description,base_price,base_priceCurrency,base___title,base___brand,base___model
r301,source_beta//19248380,139209,source_beta,,,"get more from your workout with less on your wristpremium smaller-sized (42 mm) multisport gps watch with elevate™ wrist heart rate technology¹preloaded activity profiles for all of your sports and adventuresput key stats at your fingertips with the performance widget that shows the effects and progress of your workoutsconnected features² include smart notifications, automatic uploads to garmin connect™ online fitness community and personalization through free watch faces and apps from our connect iq™ storeoutdoor sensors, including gps and glonass satellite reception and 3-axis compass with gyroscope and barometric altimeterbattery life: up to 9 days in smartwatch mode (depending on settings), up to 14 hours in gps mode or up to 35 hours in ultratrac™ battery saver modefor serious athletes and adventurers who want to do more, not wear more – fēnix 5s is the perfect fit. it’s our premium multisport watch that offers full-size performance in a lighter, sleeker, more compact design. so you can beat yesterday with advanced features such as wrist-based heart rate¹, built-in activity profiles, navigation functions, and performance metrics that measure the effectiveness of your workout. it’s one smart sport watch you can comfortably wear anywhere – office or outback – to keep pace with your active lifestyle.striking design, strong performanceathletes and adventurers come in all sizes. that’s why the fēnix 5 series offers multiple models that vary in size to fit every wrist and every workout. each version offers a variety of stainless steel finishes, quickfit™ watch band combinations and premium feature sets to give you the look, performance and lightweight comfort to match both your aesthetic and athletic interests.dual navigation networksevery fēnix 5 series watch features advanced gps and glonass satellite reception to track in more challenging environments than gps alone. you can count on long battery life in each mode of operation (varies by model, depending on settings). and for go-anywhere confidence, all fēnix 5 versions are water-rated to 100 meters.outstanding readability on the runa bright, high-resolution, full-color garmin chroma display™ with led backlighting assures great readability in all ambient conditions. transflective technology that reflects and transmits light at the same time enables the watch face to become even more readable under intense sunlight.sapphire editions feature a scratch-resistant sapphire lens and are also wi-fi®-enabled so your watch can connect to your wireless network and automatically send activity uploads for sharing on garmin connect.wrist-based heart rateon your wrist, elevate wrist heart rate technology lets you monitor your heart rate without wearing a chest strap. in addition to counting steps and monitoring sleep, the watch uses heart rate to provide calories burned information and quantify the intensity of your fitness activities.match your style with interchangeable watchbandsa selection of quickfit bands in your choice of premium leather, metal or silicone makes it easy to mix and match styles to go with any sport or activity. no tools are required to make the transformation. just swap, click and go.advanced performance metricsevery fēnix 5s watch is packed with sophisticated training features to help monitor your form and performance³. enhanced readouts for training status and training effect show aerobic and anaerobic benefits of your workout – so you can see how your workouts are paying off and even compare results with your peers.the vo2 max estimator crunches data, including your running speed, beats per minute and heart rate variability, to estimate the maximum volume of oxygen you can consume per minute.and other fitness metrics include recovery advisor with a recovery timer and recovery check, plus a race predictor that estimates your ideal finish time based on your current vo2 max number.advanced running dynamicsnow you can go further with your running data. garmin training features that tap into extended physiological metrics and advanced running dynamics¹ can help improve your form and overall performance. these include:performance condition: after running for 6-20 minutes, fēnix 5s compares your real-time condition to your average fitness levelslactate threshold: through analysis of your pace and heart rate, fēnix 5s estimates the point where your muscles start to rapidly fatiguecadence — number of steps per minutestride length — shows your stride length in real timewant more? by pairing your watch with a compatible heart rate chest strap such as the hrm-run™, you can access these additional fēnix 5s metrics³:vertical oscillation and ratio — the degree of 'bounce' in your running motion and the benefit ratio to stride lengthground contact time and balance — shows how much time, in the running motion, your foot is on the ground rather than in flight and lets you check your running symmetrystress score: fēnix 5s measures your heart rate variability while standing still, for 3 minutes, to provide you with an estimated stress level. the scale of this is 1 to 100; low scores indicate lower stress levelsswim profiles, skiing, paddle sports, golf and morebeyond their running functions, fenix 5 watches also offer special feature sets to help with swim training, skiing, golfing and paddle sports, including stand-up paddle boarding and rowing.for swimmers, the device tracks your distance, pace, stroke count and more. ski/board mode puts speed, distance, vertical drop and an automatic run counter (with auto pause for the lift line) and more at your fingertips.the feature set for paddle sports includes stroke count, stroke rate and even distance per stroke. golf mode gives you yardage to the front, back and middle of the green for any single course you’ve downloaded from garmin connect – and also adds enhancements such as stat tracking (fairways hit, etc.), green view, autoshot detection and auto measure.navigate the great outdoors, your wayeach model in the fēnix 5 series provides comprehensive navigation and tracking to guide you on and off the beaten path using gps plus abc (altimeter, barometer and compass) sensor capabilities. the built-in altimeter provides elevation data to accurately monitor ascent and descent, while the barometer can be used to predict weather changes by showing short-term trends in air pressure.the 3-axis electronic compass keeps your bearing, whether you’re moving or not. in addition, there’s an internal gyroscope to help improve position accuracy (and battery life) in ultratrac mode – as well as a thermometer to help you monitor changing weather conditions.so many ways to stay connectedall fēnix 5 series models can support smart notifications when paired with a compatible device. receive emails, texts and alerts right on your watch – whether you're on the trail, on the golf course or simply away from your desk. other connected features include automatic uploads to our garmin connect online fitness community, live tracking and social media sharing through our free garmin connect and garmin connect™ mobile applications.custom apps and watch facesyou can customize your fēnix 5s watch with free downloads from our connect iq store. change your watch face, add data fields or get apps and widgets for information at a glance.",,usd,garmin watch - fēnix® 5 - slate gray with black band (47mm),,
r302,source_gamma//20059266,139209,source_gamma,garmin slate gray fēnix® 5 with black band (watch only),,,749.00,,garmin slate gray fēnix® 5 with black band (watch only),,
r303,source_alpha//21551344,139209,source_alpha,,,,,czk,"garmin fenix5x sapphire gray optic, black band",,
r304,source_beta//22883953,139209,source_beta,,garmin,"get more from your workout with less on your wrist....the garmin fenix 5 multisport gps watch is a premium multisport gps watch with elevate™ wrist heart rate technology. it has preloaded activity profiles for all of your sports and adventures. put key stats at your fingertips with the performance widget that shows the effects and progress of your workouts. connected features include smart notifications and automatic uploads to garmin connect™ online fitness community.for serious athletes and adventurers who want to do more, not wear more- fenix 5 is the perfect fit. it’s garmins' premium multisport watch that offers full-size performance in a lighter, sleeker, more compact design. so you can beat yesterday with advanced features such as wrist-based heart rate, built-in activity profiles, navigation functions, and performance metrics that measure the effectiveness of your workout. it’s one smart sports watch you can comfortably wear anywhere - office or outback - to keep pace with your active lifestyle.every fenix 5 series watch features advanced gps and glonass satellite reception to track in more challenging environments than gps alone. you can count on long battery life in each mode of operation (varies by model, depending on settings). and for go-anywhere confidence, all fenix 5 versions are water-rated to 100 metres.all fenix 5 series watches are packed with sophisticated training features to help monitor your form and performance. enhanced readouts for training status and training effect show aerobic and anaerobic benefits of your workout - so you can see how your workouts are paying off and even compare results with your peers. the vo2 max estimator crunches data, including your running speed, beats per minute and heart rate variability, to estimate the maximum volume of oxygen you can consume per minute. and other fitness metrics include recovery advisor with a recovery timer and recovery check, plus a race predictor that estimates your ideal finish time based on your current vo2 max number.you can customize any fenix 5 series watch with free downloads from garmin's connect iq store to add data fields or get apps and widgets for information at a glance. you can also download the free garmin face-it™ watch face app to customize your fenix with any photo from your smartphone. just download the app, choose an image from your photo library, adjust the style for time and set it as your watch’s face. whether it’s a scenic view from your last hike or a picture of your new puppy, with garmin you can add personality to your watch that’s uniquely you.garmin is continually working with top companies and developers to build partnerships by offering apps and enhancements that let you tailor your fenix 5 to fit your lifestyle in more ways than ever to add even more value to your fenix multisport watch.what’s included• fēnix 5• charging/data cable• documentation",,aud,garmin fenix 5 multisport gps watch 47mm case slate grey band,garmin,
r305,source_gamma//28125665,139209,source_gamma,garmin fenix 5x sapphire slate gray / black band,,,2239,,garmin fenix 5x sapphire slate gray / black band,,
r306,source_alpha//20859461,1395819,source_alpha,,,,,sek,cisco - catalyst 2960 plus 24 10/100 + 2t/sfp la,,
r307,source_beta//21598924,1395819,source_beta,,,"the cisco catalyst 2960-plus series switches are fixed-configuration fast ethernet switches that provide enterprise-class layer 2 switching for branch offices, conventional workspaces, and infrastructure applications. they enable reliable and secure operations with lower total cost of ownership through a range of cisco ios software features, including cisco catalyst smartoperations.",,cad,cisco catalyst 2960-plus 24tc-l - switch - 24 ports - managed - rack-mounta,,
r308,source_gamma//29201808,1395819,source_gamma,"cisco catalyst 2960-plus | ws-c2960+24tc-l catalyst 2960 plus 24 port 10/100, 2x1g sfp/rj-45, lan base",,,19500,,"cisco catalyst 2960-plus | ws-c2960+24tc-l catalyst 2960 plus 24 port 10/100, 2x1g sfp/rj-45, lan base",cisco,
r309,source_alpha//35445160,1395819,source_alpha,,,,,gbp,cisco catalyst 2960-plus 24tc-l 24 ports manageable ethernet switch,,
r310,source_beta//35774968,1395819,source_beta,,,catalyst 2960 plus 24 10/100 + 2t/sfp lan base,,,catalyst 2960 plus 24 10/100 + 2t/sfp lan base,,
r311,source_gamma//35888654,1395819,source_gamma,cisco catalyst 2960-24tc managed ethernet switch,,,1449.53,,cisco catalyst 2960-24tc managed ethernet switch,,
r312,source_alpha//25376043,140469,source_alpha,,,,,gbp,"genuine oki 44992402 toner cartridge (2500 page) for oki b401, mb441, mb451 printers",oki,
r313,source_beta//34520225,140469,source_beta,,oki,,,gbp,oki b401/mb441/451 bk high c toner 2.5k,oki,
r314,source_gamma//40990575,140469,source_gamma,oki 44992402 toner cartridge original black 1 pc(s),,,6.246e1,,oki 44992402 toner cartridge original black 1 pc(s),,
r315,source_alpha//53081061,140469,source_alpha,,,,,gbp,oki 44992402 style black compatible toner,,
r316,source_beta//54853495,140469,source_beta,,znaka: originlne,originlny spotrebn materil pre tlaiarne oki,,eur,originlny toner oki 44992402 (iern),znaka: originlne,
r317,source_gamma//54978736,140469,source_gamma,originln toner oki 44992402 (ern),,,2149,,originln toner oki 44992402 (ern),znaka: originln,
r318,source_alpha//19058768,1409979,source_alpha,,,,,eur,jabra evolve 65 cuffia usb bluetooth mono standard,jabra,
r319,source_beta//27364714,1409979,source_beta,,,"wireless bluetooth stereo headset with jabra link 360 usb adapter for voip softphone, mobile phone and tablet. wireless bluetooth technology gives you up to 30 meters / 100 feet of hands-free connectivity to pc, smartphone and tablet.up to 10 hours battery life eliminates battery concerns.simply tap to connect devices with nfc.dual connectivity enables you to connect your headset to your pc and one other bluetooth device at the same time, so you can take the call on your preferred phone device.busy light signals user availability.microphone boom arm can be integrated into the headband when not on a call or simply listening to music.microphone mute on boom arm.leatherette ear cushions.soft pouch included.",,,jabra evolve 65 uc mono (usb / bluetooth),,
r320,source_gamma//42257007,1409979,source_gamma,jabra evolve 65 jabra uc mono,,,210.64,,jabra evolve 65 jabra uc mono,,
r321,source_alpha//4284864,1409979,source_alpha,,,,,usd,jabra evolve 65 uc mono bluetooth headset,jabra,
r322,source_beta//48580118,1409979,source_beta,,,standalone headset (headset only),,eur,jabra evolve 65 uc mono (6593-829-409),,
r323,source_gamma//54856190,1409979,source_gamma,jabra evolve 65 headset uc mono,,,11990,,jabra evolve 65 headset uc mono,,
r324,source_alpha//12151323,1412234,source_alpha,,,,,usd,ws-c2960x-24pd-l cisco catalyst 2960x network switch (refurb),,
r325,source_beta//17491151,1412234,source_beta,,cisco,"ws-c2960x-24pd-l | catalyst 2960x 24 port 10/100/1000 poe+ 370w, 2 x 10g sfp+, lan base",,thb,"cisco catalyst 2960-x | ws-c2960x-24pd-l catalyst 2960x 24 port 10/100/1000 poe+ 370w, 2 x 10g sfp+, lan base cfp",cisco,
r326,source_gamma//21581881,1412234,source_gamma,"ws-c2960x-24pd-lcatalyst 2960-x 24 gige poe 370w, 2 x 10g sfp+, lan base",,,1363.00,,"ws-c2960x-24pd-lcatalyst 2960-x 24 gige poe 370w, 2 x 10g sfp+, lan base",,
r327,source_alpha//23351642,1412234,source_alpha,,,,,gbp,cisco catalyst ws-c2960x-24pd-l 24 ports managedrack mountable switch,cisco,
r328,source_beta//26844226,1412234,source_beta,,,cisco catalyst 2960-x 24 port 370w poe lan base ethernet switch,,usd,ws-c2960x-24pd-l - 24 port switch,,
r329,source_gamma//28153818,1412234,source_gamma,"ws-c2960x-24pd-l cisco catalyst 2960-x 24 gige poe 370w, 2 x 10g sfp+, lan base. new factory sealed.",,,1395,,"ws-c2960x-24pd-l cisco catalyst 2960-x 24 gige poe 370w, 2 x 10g sfp+, lan base. new factory sealed.",cisco,
r330,source_alpha//16015583,1421075,source_alpha,,,,,aud,tp-link tl-sf1024 24x port 10/100mbps network switch | discount computer needs,,
r331,source_beta//16247295,1421075,source_beta,,,"tp-link 24-port 10/100 switch 19\""-rack",,gbp,tp-link tl-sf1024switch - 24 ports,,
r332,source_gamma//17060014,1421075,source_gamma,"switch rack tp-link/24ptos fast/save energy 40%/19""/tl-sf1024",,,1159.5,,"switch rack tp-link/24ptos fast/save energy 40%/19""/tl-sf1024",,
r333,source_alpha//20871372,1421075,source_alpha,,,,,huf,tp-link tl-sf1024d 24port switch,,
r334,source_beta//21448878,1421075,source_beta,,,"24-port 10/100m switch, 24 10/100m rj45 ports, 13-inch steel case",,eur,switch tp-link tl-sf1024d,,
r335,source_gamma//2196933,1421075,source_gamma,switch tp-link tl-sf1024d 10/100 desktop/rack 24-porte,,,42.4,,switch tp-link tl-sf1024d 10/100 desktop/rack 24-porte,,
r336,source_alpha//1331887,1453810,source_alpha,,,,,cad,sony sel fe 50mm f/1.8 e-mount lens,,
r337,source_beta//15880732,1453810,source_beta,,,standard prime lens for sony e-mount mirrorless cameras,,,sony alpha sel50f18f fe 50mm f/1.8,,
r338,source_gamma//1854108,1453810,source_gamma,sony fe 50mm f1.8,,,179.00,,sony fe 50mm f1.8,sony,
r339,source_alpha//19664054,1453810,source_alpha,,,,,usd,sony sony fe 50mm f/1.8 lens,sony,
r340,source_beta//33206318,1453810,source_beta,,,description,,sar,sony - fe 50mm f1.8 standard lens (sel50f18f),,
r341,source_gamma//35270363,1453810,source_gamma,sony fe 50mm f/1.8 lens,,,,,sony fe 50mm f/1.8 lens,,
r342,source_alpha//16121684,1455368,source_alpha,,,,,gbp,"wd blue 2tb 3d nand 2.5\"" sata ssd/solid state drive",wd,
r343,source_beta//30450098,1455368,source_beta,,,enormous 2tb storage capacity with super rapid performance due to it's sata iii interface and super quick 560mbps read speed .,,gbp,"western digital blue 3d nand 2.5\"" 2tb sata iii solid state drive",,
r344,source_gamma//47058739,1455368,source_gamma,wd wds200t2b0a 2tb sata blue ssd disk,,,2331.79,,wd wds200t2b0a 2tb sata blue ssd disk,western digital,
r345,source_alpha//57723479,1455368,source_alpha,,,,,eur,western digital blue 3d 2048gb 2.5 serial ata iii,,
r346,source_beta//61324602,1455368,source_beta,,,,,pln,"wd 2tb 2,5\"" sata ssd blue",,
r347,source_gamma//64153462,1455368,source_gamma,"western digital ssd, 2tb, blue, sata3, 6 gb/s, 3d nand, 7mm, 2.5\"", solid state drive",,,1229.99,,"western digital ssd, 2tb, blue, sata3, 6 gb/s, 3d nand, 7mm, 2.5\"", solid state drive",,
r348,source_alpha//22501265,1457721,source_alpha,,,,,usd,fujifilm instax square film for fujifilm instax square cameras,,
r349,source_beta//23816635,1457721,source_beta,,fujifilm,instant film for fujifilm square instant cameras10 shots per packhigh gloss finishsuperb grain qualityfast image formationunique antioxidant technology protects the print for a long period of time,,zar,fujifilm instax square instant film - plain white (10 shots),fujifilm,
