record_id,spec_id,entity_id,source,llm_title,llm_brand,llm_description,llm_price,llm_priceCurrency,llm___title,llm___brand,llm___model
r491,source_gamma//64208250,1808651,source_gamma,core i7 8700k 3.7ghz,,,,,core i7 8700k 3.7ghz,,
r492,source_alpha//11172253,180905,source_alpha,tp-link tl-sg1024de managed l2 gigabit ethernet (10/100/1000) zwart,tp-link,tp-link tl-sg1024de managed l2 gigabit ethernet (10/100/1000) zwart,119,eur,tp-link tl-sg1024de managed l2 gigabit ethernet (10/100/1000) zwart,tp-link,
r493,source_beta//19120777,180905,source_beta,tp-link tl-sg1024de 24port gigabit desktop switch,tp-link,"24xport, 24xgigabit",35455.86,huf,tp-link tl-sg1024de 24port gigabit desktop switch,tp-link,
r494,source_gamma//2088790,180905,source_gamma,switch tl-sg1024de 24 porturi,tp-link,https:switch tp-link tl-sg1024de,394.99 lei;,,switch tl-sg1024de 24 porturi,tp-link,
r495,source_alpha//2836988,180905,source_alpha,24-port gigabit easy smart switch,,"description24-port gigabit easy smart switchwhat this product doesthe tl-sg1024de 24-port gigabit easy smart switch is an ideal upgrade from an unmanaged switch, designed for small and medium business networks that require simple network management. network administrators can effectively monitor traffic via port mirroring, loop prevention and cable diagnostics features. to optimize traffic on your business network, tl-sg1024de offers port-based/802.1p/dscp qos1 to keep latency-sensitive traffic moving smoothly and jitter-free. additionally, port-based, tag-based and mtu vlan can improve security and meet more network segmentation requirements. moreover, with its innovative energy-efficient technology, the tl-sg1024de can save power consumption, making it an eco-friendly solution for your business network.effective managementtp-link’s gigabit easy smart switch, tl-sg1024de offers network monitoring for users to observe traffic behavior. with port mirroring, loop prevention and cable diagnostics features, tl-sg1024de can identify and even locate connection problems on your business network. moreover, administrators can designate the priority of the traffic based on port priority and port/ 802.1p/ dscp priority priority, to ensure that voice and video are always clear, smooth and lag-free. additionally, to improve security and network performance, tl-sg1024de supports mtu vlan, port-based vlan and 802.1q-based vlan functions. tl-sg1024de is an upgrade from the plug-and-play unmanaged switch, delivering great value while empowering your network and similarly delivering great value to the end user.go green with your ethernetyou now have the choice to go green when upgrading to a gigabit network! this new generation of tl-sg1024de 24-port gigabit easy smart switch features the latest energy-efficient technologies that can greatly expand your network’s capacity with much less power. it automatically adjusts power consumption according to the link status and cable length to limit the carbon footprint of your network.easy to usetl-sg1024de is easy to use and manage. auto mdi/mdi-x crossover on all ports eliminates the need for crossover cables or uplink ports. auto-negotiation on each port senses the link speed of a network device (either 10, 100, or 1000 mbps) and intelligently adjusts for compatibility and optimal performance. its compact size makes it ideal for desktops with limited space while also being rack-mountable, convenient and safe. dynamic led lights provide real-time work status display and basic fault diagnosis.features24 10/100/1000mbps rj45 portsprovides network monitoring, traffic prioritization and vlan featuresgreen technology reduces power consumptionsimple network set-up on top of plug-and-play connectivityweb-based user interface and management utility simplify configurationspecificationstl-sg1024de(un)_v4_datasheet easy smart switch(un)_user guide easy smart configuration utility(un)_user guide unmanaged/easy smart rackmountable switch_installation guideadditional informationethernet switch accessoriesan ethernet network switch is a telecommunication device that receives data transmitted from a connected device and relays it to a specific device. ethernet switches create separate collision domains per switch port, allowing for simultaneous data transfers to occur without interference. they also reduce the number of broadcast domains, and don't require heavy cpu usage. the ethernet switch manages the flow of network traffic more efficiently and in a safer manner than repeater hubs. it allows for the flow of data between connected devices. ethernet switches come in both managed and unmanaged varieties. unmanaged switches are the easy to install, plug and play variety. to learn more about our switchesplease visit our overview page. ourswitches can be combined with a wide array of products.what's in the box?qty 1 - tl-sg1024deqty 1 - power cordqty 1 - installation guideqty 4 - rubber feetqty 1 - rackmount kitqty 1 - resource cd",99.99,usd,24-port gigabit easy smart switch,,
r496,source_beta//31510768,180905,source_beta,switch tp-link 24 port giga,,,92.780111,eur,switch tp-link 24 port giga,,
r497,source_gamma//41695629,180905,source_gamma,tp-link sg1024de 24 port gigabit switch easy smart rack mount,,"last updated:13/06/2020 24 10/100/1000mbps ports provide instant large file transfers ieee 802.3x flow control provides reliable data transfers 10k jumbo frame improves performance of large data transfers effective network monitoring via port mirroring, loop prevention and cable diagnostics port and tag-based qos enable smooth latency-sensitive traffic abundant vlan features improve network security via traffic segmentation igmp snooping optimizes multicast applications centrally manage all easy smart switches with easy smart configuration utility. rack mount brackets included",229.9,nzd,tp-link sg1024de 24 port gigabit switch easy smart rack mount,,
r498,source_alpha//13696312,182172,source_alpha,jabra evolve 20 stereo headset - for microsoft lync,jabra,low cost stereo headset with usb connectivity and inline controls.,56.58,usd,jabra evolve 20 stereo headset - for microsoft lync,jabra,
r499,source_beta//25106018,182172,source_beta,jabra evolve 20 uc stereo (usb),,corded stereo headset for voip softphoneoptimized for unified communication with usb adapter that enables easy integration with pc.foam ear cushions.,,,jabra evolve 20 uc stereo (usb),,
r500,source_gamma//25407477,182172,source_gamma,jabra evolve 20 usb stereo headset,,"with a world-class set of microphone and speakers that are truly made for both voice communication and music listen ing, you are free to choose if you want to be in your own concentration zone or actively participate in voice-based collaboration.",39.6,gbp,jabra evolve 20 usb stereo headset,,
r501,source_alpha//29319775,182172,source_alpha,jabra evolve 20 ms stereo nc bin,,jabra evolve 20 is a entry level uc headset offering a good uc experience for your conference and voice calls but also music listening.,503.250,hkd,jabra evolve 20 ms stereo nc bin,,
r502,source_beta//31177984,182172,source_beta,jabra evolve 20 wired stereo headset - over-the-head - supra-aural,gn netcom,"usb, mini-phone - yes",35.93,gbp,jabra evolve 20 wired stereo headset - over-the-head - supra-aural,gn netcom,
r503,source_gamma//44698167,182172,source_gamma,jabra evolve 20 uc stereo corded pc headset,jabra,jabra evolve 20 uc stereo corded pc headset from headset store. next day delivery. part code:4999-829-209,47.99,gbp,jabra evolve 20 uc stereo corded pc headset,jabra,
r504,source_alpha//13845553,182432,source_alpha,logitech brio ultra hd pro 4k with hdr webcam,logitech,"logitech brio ultra hd pro 4k webcam with rightlight 3 with hdr, 5x digital zoom, infrared facial recognition",263.99,gbp,logitech brio ultra hd pro 4k with hdr webcam,logitech,
r505,source_beta//22806137,182432,source_beta,logitech brio webcam 4096 x 2160 pixels usb 3.2 gen 1 (3.1 gen 1) noir,logitech,"logitech brio, 4096 x 2160 pixels, 90 ips, 1280x720@30fps,1280x720@60fps,1920x1080@30fps,1920x1080@60fps, 720p,1080p,2160p, 5x, 90°",291.07,eur,logitech brio webcam 4096 x 2160 pixels usb 3.2 gen 1 (3.1 gen 1) noir,logitech,
r506,source_gamma//32244142,182432,source_gamma,"brio 4k ultra hd webcam, black",,logitech brio 4k ultra hd webcam - nettkamera - farge - 4096 x 2160 - lyd - usb,2.697e3,nok,"brio 4k ultra hd webcam, black",,
r507,source_alpha//41451800,182432,source_alpha,webcam logitech brio 4k uhd,,,235.63,eur,webcam logitech brio 4k uhd,,
r508,source_beta//5865726,182432,source_beta,logitech brio stream webcam 4k ultra hd,,"logitech brio, 4096 x 2160 pixels, 90 fps, 1280x720@30fps,1280x720@60fps,1920x1080@30fps,1920x1080@60fps, 720p,1080p,2160p, 5x, 90°",270.44,eur,logitech brio stream webcam 4k ultra hd,,
r509,source_gamma//6978466,182432,source_gamma,logitech brio 4k ultra hd webcam,logitech,logitech brio 4k ultra hd webcam,"€289,00",,logitech brio 4k ultra hd webcam,logitech,
r510,source_alpha//12456679,1824443,source_alpha,kingston 4gb 1600mhz ddr3 cl10 dimm hyperx fury black series,,cz distribuce / 0740617230390 / hx316c10fb/4 /,709.00,czk,kingston 4gb 1600mhz ddr3 cl10 dimm hyperx fury black series,,
r511,source_beta//21463573,1824443,source_beta,kingston hyperx fury 4gb ddr3 1600mhz cl10 ram,kingston,bellek tipiddr3bellek soket tipidimmalma hzpc-12800 (1600mhz)kapasitesi4 gbkullanmpcgaranti sresi24 aypin says240 pin dimmsoutucuvar,248.51,try,kingston hyperx fury 4gb ddr3 1600mhz cl10 ram,kingston,
r512,source_gamma//24121431,1824443,source_gamma,kingston - hyperx/4gb 1600mhz ddr3 cl10 dimm hyperx fury black series,,kingston hyperx/ 4gb 1600mhz ddr3 cl10 dimm hyperx fury black series (hx316c10fb/4) - ecc: nej - minnesstorlek: 4gb - registered: nej - typ: ddr3 - kit: nej - hastighet mhz: 1600mhz,361.25,sek,kingston - hyperx/4gb 1600mhz ddr3 cl10 dimm hyperx fury black series,,
r513,source_alpha//32932210,1824443,source_alpha,ddr3 hyperx fury black - 4 go 1600 mhz cas 10,,mémoire ddr3 - pc-12800 - low-profile,28.99,eur,ddr3 hyperx fury black - 4 go 1600 mhz cas 10,,
r514,source_beta//56652731,1824443,source_beta,"4gb hyperx fury black ddr3, 1600mhz, cl10, 1.5v, 240-pin dimm",,"4gb hyperx fury black ddr3, 1600mhz, cl10, 1.5v, 240-pin dimm",35.99,cad,"4gb hyperx fury black ddr3, 1600mhz, cl10, 1.5v, 240-pin dimm",,
r515,source_gamma//61102697,1824443,source_gamma,hyperx fury black series 4gb ddr3 1600mhz cl10 dimm memory,,hyperx fury black series 4gb ddr3 1600mhz cl10 dimm memory,19.93,gbp,hyperx fury black series 4gb ddr3 1600mhz cl10 dimm memory,,
r516,source_alpha//16958158,183990,source_alpha,sram guide trail brake pad,,descriptiongenuine replacement pads for sram guide / avid elixer trail brakes. available in a variety of options to ensure you can get the right braking surface for your riding.specifications﻿genuine replacement sram pads,34.95,aud,sram guide trail brake pad,,
r517,source_beta//31595559,183990,source_beta,"sram brake pads sintered/steel, (1 set) - trail/guide",sram,"metallic (sintered) pads last longer, handle heat better, and resist fade better under heavier braking loads, making them extremely good for downhill rides. in wet conditions, metallic pads are a must, however they tend to be noisier in the wet than in th",33.00,aud,"sram brake pads sintered/steel, (1 set) - trail/guide",sram,
r518,source_gamma//34920376,183990,source_gamma,disc brake pads metal sintered/steel- elixir/db (1 set),,,23.00,usd,disc brake pads metal sintered/steel- elixir/db (1 set),,
r519,source_alpha//3635947,183990,source_alpha,sram trail/guide/ g2 disc brake pads,,"sram brake pads suitable for the sram x.0 trail/guide disc brake. the sintered brake pads offer a more powerful braking performance on long downhills, whereas the organic brake pads have a lower noise level and offer better braking power modulation.compatibility (four-piston brakes):· avid x0/x9/x7 trail brakes· sram guide r/rs/rsc· sram guide ultimate · backing plate: steel· 2 pcs incl spring, bolt and split pin",13.95,eur,sram trail/guide/ g2 disc brake pads,,
